YEAR, M, D,    SST,   SSTA,     HS,    DHW, BAA
1994, 1, 1,  26.71,  -1.36,  -2.78,   0.00,   0
1994, 1, 2,  26.62,  -1.45,  -2.87,   0.00,   0
1994, 1, 3,  27.25,  -0.82,  -2.24,   0.00,   0
1994, 1, 4,  27.33,  -0.74,  -2.16,   0.00,   0
1994, 1, 5,  27.27,  -0.80,  -2.22,   0.00,   0
1994, 1, 6,  27.32,  -0.75,  -2.17,   0.00,   0
1994, 1, 7,  27.36,  -0.71,  -2.13,   0.00,   0
1994, 1, 8,  27.94,  -0.13,  -1.55,   0.00,   0
1994, 1, 9,  28.40,   0.33,  -1.09,   0.00,   0
1994, 1,10,  28.03,  -0.03,  -1.46,   0.00,   0
1994, 1,11,  28.31,   0.25,  -1.18,   0.00,   0
1994, 1,12,  28.28,   0.22,  -1.21,   0.00,   0
1994, 1,13,  28.29,   0.23,  -1.20,   0.00,   0
1994, 1,14,  27.82,  -0.24,  -1.67,   0.00,   0
1994, 1,15,  27.77,  -0.29,  -1.72,   0.00,   0
1994, 1,16,  27.86,  -0.22,  -1.63,   0.00,   0
1994, 1,17,  27.93,  -0.17,  -1.56,   0.00,   0
1994, 1,18,  27.65,  -0.47,  -1.84,   0.00,   0
1994, 1,19,  27.62,  -0.51,  -1.87,   0.00,   0
1994, 1,20,  27.70,  -0.45,  -1.79,   0.00,   0
1994, 1,21,  27.76,  -0.41,  -1.73,   0.00,   0
1994, 1,22,  28.36,   0.17,  -1.13,   0.00,   0
1994, 1,23,  28.14,  -0.07,  -1.35,   0.00,   0
1994, 1,24,  28.27,   0.04,  -1.22,   0.00,   0
1994, 1,25,  28.31,   0.07,  -1.18,   0.00,   0
1994, 1,26,  28.37,   0.11,  -1.12,   0.00,   0
1994, 1,27,  28.66,   0.38,  -0.83,   0.00,   0
1994, 1,28,  28.70,   0.40,  -0.79,   0.00,   0
1994, 1,29,  28.96,   0.64,  -0.53,   0.00,   0
1994, 1,30,  28.72,   0.38,  -0.77,   0.00,   0
1994, 1,31,  28.36,   0.01,  -1.13,   0.00,   0
1994, 2, 1,  28.35,  -0.02,  -1.14,   0.00,   0
1994, 2, 2,  28.02,  -0.37,  -1.47,   0.00,   0
1994, 2, 3,  28.83,   0.42,  -0.66,   0.00,   0
1994, 2, 4,  28.55,   0.12,  -0.94,   0.00,   0
1994, 2, 5,  28.57,   0.12,  -0.92,   0.00,   0
1994, 2, 6,  28.04,  -0.42,  -1.45,   0.00,   0
1994, 2, 7,  27.95,  -0.53,  -1.54,   0.00,   0
1994, 2, 8,  28.11,  -0.39,  -1.38,   0.00,   0
1994, 2, 9,  28.28,  -0.24,  -1.21,   0.00,   0
1994, 2,10,  28.53,  -0.01,  -0.96,   0.00,   0
1994, 2,11,  28.95,   0.39,  -0.54,   0.00,   0
1994, 2,12,  28.72,   0.15,  -0.77,   0.00,   0
1994, 2,13,  28.25,  -0.34,  -1.24,   0.00,   0
1994, 2,14,  27.54,  -1.07,  -1.95,   0.00,   0
1994, 2,15,  27.43,  -1.20,  -2.06,   0.00,   0
1994, 2,16,  27.27,  -1.38,  -2.22,   0.00,   0
1994, 2,17,  27.35,  -1.31,  -2.14,   0.00,   0
1994, 2,18,  27.82,  -0.86,  -1.67,   0.00,   0
1994, 2,19,  27.69,  -1.01,  -1.80,   0.00,   0
1994, 2,20,  27.74,  -0.97,  -1.75,   0.00,   0
1994, 2,21,  27.78,  -0.95,  -1.71,   0.00,   0
1994, 2,22,  27.73,  -1.01,  -1.76,   0.00,   0
1994, 2,23,  28.47,  -0.29,  -1.02,   0.00,   0
1994, 2,24,  28.74,  -0.04,  -0.75,   0.00,   0
1994, 2,25,  28.84,   0.05,  -0.65,   0.00,   0
1994, 2,26,  28.90,   0.09,  -0.59,   0.00,   0
1994, 2,27,  28.67,  -0.16,  -0.82,   0.00,   0
1994, 2,28,  29.30,   0.46,  -0.19,   0.00,   0
1994, 3, 1,  29.69,   0.83,   0.20,   0.00,   1
1994, 3, 2,  29.70,   0.82,   0.21,   0.00,   1
1994, 3, 3,  29.29,   0.40,  -0.20,   0.00,   0
1994, 3, 4,  29.08,   0.17,  -0.41,   0.00,   0
1994, 3, 5,  29.83,   0.90,   0.34,   0.00,   1
1994, 3, 6,  29.70,   0.76,   0.21,   0.00,   1
1994, 3, 7,  29.71,   0.75,   0.22,   0.00,   1
1994, 3, 8,  30.26,   1.28,   0.77,   0.00,   1
1994, 3, 9,  30.25,   1.26,   0.76,   0.00,   1
1994, 3,10,  29.58,   0.57,   0.09,   0.00,   1
1994, 3,11,  28.85,  -0.17,  -0.64,   0.00,   0
1994, 3,12,  28.77,  -0.27,  -0.72,   0.00,   0
1994, 3,13,  28.97,  -0.09,  -0.52,   0.00,   0
1994, 3,14,  28.74,  -0.33,  -0.75,   0.00,   0
1994, 3,15,  28.47,  -0.62,  -1.02,   0.00,   0
1994, 3,16,  28.38,  -0.72,  -1.11,   0.00,   0
1994, 3,17,  28.64,  -0.48,  -0.85,   0.00,   0
1994, 3,18,  29.09,  -0.04,  -0.40,   0.00,   0
1994, 3,19,  29.17,   0.03,  -0.32,   0.00,   0
1994, 3,20,  29.07,  -0.08,  -0.42,   0.00,   0
1994, 3,21,  28.82,  -0.35,  -0.67,   0.00,   0
1994, 3,22,  29.26,   0.08,  -0.23,   0.00,   0
1994, 3,23,  29.49,   0.30,   0.00,   0.00,   0
1994, 3,24,  29.17,  -0.04,  -0.32,   0.00,   0
1994, 3,25,  29.07,  -0.15,  -0.42,   0.00,   0
1994, 3,26,  29.20,  -0.03,  -0.29,   0.00,   0
1994, 3,27,  29.32,   0.08,  -0.17,   0.00,   0
1994, 3,28,  29.48,   0.22,  -0.01,   0.00,   0
1994, 3,29,  29.73,   0.46,   0.24,   0.00,   1
1994, 3,30,  29.67,   0.39,   0.18,   0.00,   1
1994, 3,31,  29.26,  -0.04,  -0.23,   0.00,   0
1994, 4, 1,  29.49,   0.18,   0.00,   0.00,   0
1994, 4, 2,  29.38,   0.06,  -0.11,   0.00,   0
1994, 4, 3,  29.67,   0.33,   0.18,   0.00,   1
1994, 4, 4,  29.91,   0.56,   0.42,   0.00,   1
1994, 4, 5,  30.40,   1.04,   0.91,   0.00,   1
1994, 4, 6,  30.37,   1.00,   0.88,   0.00,   1
1994, 4, 7,  30.03,   0.64,   0.54,   0.00,   1
1994, 4, 8,  29.48,   0.08,  -0.01,   0.00,   0
1994, 4, 9,  29.52,   0.11,   0.03,   0.00,   1
1994, 4,10,  29.66,   0.23,   0.17,   0.00,   1
1994, 4,11,  30.03,   0.59,   0.54,   0.00,   1
1994, 4,12,  29.80,   0.35,   0.31,   0.00,   1
1994, 4,13,  29.83,   0.37,   0.34,   0.00,   1
1994, 4,14,  29.71,   0.23,   0.22,   0.00,   1
1994, 4,15,  29.95,   0.46,   0.46,   0.00,   1
1994, 4,16,  29.74,   0.27,   0.25,   0.00,   1
1994, 4,17,  29.96,   0.51,   0.47,   0.00,   1
1994, 4,18,  30.29,   0.86,   0.80,   0.00,   1
1994, 4,19,  30.28,   0.87,   0.79,   0.00,   1
1994, 4,20,  30.10,   0.71,   0.61,   0.00,   1
1994, 4,21,  30.00,   0.63,   0.51,   0.00,   1
1994, 4,22,  29.93,   0.58,   0.44,   0.00,   1
1994, 4,23,  29.74,   0.41,   0.25,   0.00,   1
1994, 4,24,  29.58,   0.27,   0.09,   0.00,   1
1994, 4,25,  29.49,   0.20,   0.00,   0.00,   0
1994, 4,26,  28.91,  -0.36,  -0.58,   0.00,   0
1994, 4,27,  28.84,  -0.41,  -0.65,   0.00,   0
1994, 4,28,  29.07,  -0.16,  -0.42,   0.00,   0
1994, 4,29,  29.18,  -0.03,  -0.31,   0.00,   0
1994, 4,30,  29.14,  -0.05,  -0.35,   0.00,   0
1994, 5, 1,  28.96,  -0.21,  -0.53,   0.00,   0
1994, 5, 2,  28.96,  -0.19,  -0.53,   0.00,   0
1994, 5, 3,  29.00,  -0.13,  -0.49,   0.00,   0
1994, 5, 4,  28.74,  -0.37,  -0.75,   0.00,   0
1994, 5, 5,  28.76,  -0.33,  -0.73,   0.00,   0
1994, 5, 6,  28.76,  -0.31,  -0.73,   0.00,   0
1994, 5, 7,  28.73,  -0.32,  -0.76,   0.00,   0
1994, 5, 8,  29.21,   0.18,  -0.28,   0.00,   0
1994, 5, 9,  29.41,   0.40,  -0.08,   0.00,   0
1994, 5,10,  29.18,   0.19,  -0.31,   0.00,   0
1994, 5,11,  28.58,  -0.39,  -0.91,   0.00,   0
1994, 5,12,  28.55,  -0.40,  -0.94,   0.00,   0
1994, 5,13,  28.40,  -0.53,  -1.09,   0.00,   0
1994, 5,14,  28.37,  -0.54,  -1.12,   0.00,   0
1994, 5,15,  28.41,  -0.48,  -1.08,   0.00,   0
1994, 5,16,  28.34,  -0.48,  -1.15,   0.00,   0
1994, 5,17,  28.46,  -0.29,  -1.03,   0.00,   0
1994, 5,18,  28.47,  -0.22,  -1.02,   0.00,   0
1994, 5,19,  28.50,  -0.12,  -0.99,   0.00,   0
1994, 5,20,  28.42,  -0.13,  -1.07,   0.00,   0
1994, 5,21,  28.51,   0.03,  -0.98,   0.00,   0
1994, 5,22,  29.00,   0.58,  -0.49,   0.00,   0
1994, 5,23,  29.18,   0.83,  -0.31,   0.00,   0
1994, 5,24,  29.59,   1.31,   0.10,   0.00,   1
1994, 5,25,  29.35,   1.14,  -0.14,   0.00,   0
1994, 5,26,  29.25,   1.11,  -0.24,   0.00,   0
1994, 5,27,  28.94,   0.86,  -0.55,   0.00,   0
1994, 5,28,  29.05,   1.04,  -0.44,   0.00,   0
1994, 5,29,  28.81,   0.87,  -0.68,   0.00,   0
1994, 5,30,  29.03,   1.16,  -0.46,   0.00,   0
1994, 5,31,  29.04,   1.23,  -0.45,   0.00,   0
1994, 6, 1,  28.55,   0.81,  -0.94,   0.00,   0
1994, 6, 2,  28.38,   0.71,  -1.11,   0.00,   0
1994, 6, 3,  28.19,   0.59,  -1.30,   0.00,   0
1994, 6, 4,  28.12,   0.58,  -1.37,   0.00,   0
1994, 6, 5,  29.10,   1.63,  -0.39,   0.00,   0
1994, 6, 6,  28.76,   1.36,  -0.73,   0.00,   0
1994, 6, 7,  27.95,   0.62,  -1.54,   0.00,   0
1994, 6, 8,  28.31,   1.05,  -1.18,   0.00,   0
1994, 6, 9,  28.29,   1.09,  -1.20,   0.00,   0
1994, 6,10,  28.65,   1.52,  -0.84,   0.00,   0
1994, 6,11,  28.49,   1.43,  -1.00,   0.00,   0
1994, 6,12,  28.08,   1.09,  -1.41,   0.00,   0
1994, 6,13,  27.86,   0.93,  -1.63,   0.00,   0
1994, 6,14,  27.33,   0.47,  -2.16,   0.00,   0
1994, 6,15,  26.86,   0.07,  -2.63,   0.00,   0
1994, 6,16,  26.73,  -0.03,  -2.76,   0.00,   0
1994, 6,17,  26.82,   0.09,  -2.67,   0.00,   0
1994, 6,18,  26.80,   0.10,  -2.69,   0.00,   0
1994, 6,19,  27.06,   0.40,  -2.43,   0.00,   0
1994, 6,20,  27.35,   0.72,  -2.14,   0.00,   0
1994, 6,21,  27.34,   0.74,  -2.15,   0.00,   0
1994, 6,22,  27.32,   0.75,  -2.17,   0.00,   0
1994, 6,23,  27.26,   0.72,  -2.23,   0.00,   0
1994, 6,24,  27.22,   0.71,  -2.27,   0.00,   0
1994, 6,25,  27.22,   0.74,  -2.27,   0.00,   0
1994, 6,26,  27.37,   0.92,  -2.12,   0.00,   0
1994, 6,27,  27.41,   1.00,  -2.08,   0.00,   0
1994, 6,28,  27.44,   1.06,  -2.05,   0.00,   0
1994, 6,29,  27.32,   0.97,  -2.17,   0.00,   0
1994, 6,30,  27.02,   0.70,  -2.47,   0.00,   0
1994, 7, 1,  26.64,   0.35,  -2.85,   0.00,   0
1994, 7, 2,  26.51,   0.25,  -2.98,   0.00,   0
1994, 7, 3,  26.36,   0.13,  -3.13,   0.00,   0
1994, 7, 4,  26.48,   0.29,  -3.01,   0.00,   0
1994, 7, 5,  27.06,   0.90,  -2.43,   0.00,   0
1994, 7, 6,  27.16,   1.03,  -2.33,   0.00,   0
1994, 7, 7,  27.80,   1.70,  -1.69,   0.00,   0
1994, 7, 8,  27.68,   1.61,  -1.81,   0.00,   0
1994, 7, 9,  27.27,   1.23,  -2.22,   0.00,   0
1994, 7,10,  27.84,   1.83,  -1.65,   0.00,   0
1994, 7,11,  27.03,   1.05,  -2.46,   0.00,   0
1994, 7,12,  26.81,   0.87,  -2.68,   0.00,   0
1994, 7,13,  26.77,   0.86,  -2.72,   0.00,   0
1994, 7,14,  26.83,   0.95,  -2.66,   0.00,   0
1994, 7,15,  26.82,   0.97,  -2.67,   0.00,   0
1994, 7,16,  26.20,   0.35,  -3.29,   0.00,   0
1994, 7,17,  26.09,   0.23,  -3.40,   0.00,   0
1994, 7,18,  25.63,  -0.23,  -3.86,   0.00,   0
1994, 7,19,  25.73,  -0.13,  -3.76,   0.00,   0
1994, 7,20,  26.18,   0.31,  -3.31,   0.00,   0
1994, 7,21,  25.96,   0.09,  -3.53,   0.00,   0
1994, 7,22,  25.91,   0.04,  -3.58,   0.00,   0
1994, 7,23,  26.10,   0.22,  -3.39,   0.00,   0
1994, 7,24,  26.35,   0.47,  -3.14,   0.00,   0
1994, 7,25,  26.17,   0.29,  -3.32,   0.00,   0
1994, 7,26,  26.78,   0.89,  -2.71,   0.00,   0
1994, 7,27,  27.26,   1.37,  -2.23,   0.00,   0
1994, 7,28,  27.55,   1.66,  -1.94,   0.00,   0
1994, 7,29,  27.33,   1.43,  -2.16,   0.00,   0
1994, 7,30,  27.56,   1.66,  -1.93,   0.00,   0
1994, 7,31,  27.76,   1.86,  -1.73,   0.00,   0
1994, 8, 1,  27.96,   2.06,  -1.53,   0.00,   0
1994, 8, 2,  27.35,   1.44,  -2.14,   0.00,   0
1994, 8, 3,  27.12,   1.21,  -2.37,   0.00,   0
1994, 8, 4,  26.64,   0.73,  -2.85,   0.00,   0
1994, 8, 5,  26.47,   0.55,  -3.02,   0.00,   0
1994, 8, 6,  26.39,   0.47,  -3.10,   0.00,   0
1994, 8, 7,  26.33,   0.41,  -3.16,   0.00,   0
1994, 8, 8,  26.26,   0.33,  -3.23,   0.00,   0
1994, 8, 9,  26.36,   0.43,  -3.13,   0.00,   0
1994, 8,10,  26.89,   0.96,  -2.60,   0.00,   0
1994, 8,11,  27.06,   1.12,  -2.43,   0.00,   0
1994, 8,12,  27.47,   1.53,  -2.02,   0.00,   0
1994, 8,13,  27.38,   1.44,  -2.11,   0.00,   0
1994, 8,14,  27.22,   1.27,  -2.27,   0.00,   0
1994, 8,15,  27.15,   1.20,  -2.34,   0.00,   0
1994, 8,16,  27.48,   1.50,  -2.01,   0.00,   0
1994, 8,17,  27.57,   1.55,  -1.92,   0.00,   0
1994, 8,18,  27.30,   1.25,  -2.19,   0.00,   0
1994, 8,19,  27.12,   1.03,  -2.37,   0.00,   0
1994, 8,20,  27.15,   1.03,  -2.34,   0.00,   0
1994, 8,21,  26.85,   0.69,  -2.64,   0.00,   0
1994, 8,22,  26.11,  -0.08,  -3.38,   0.00,   0
1994, 8,23,  26.28,   0.05,  -3.21,   0.00,   0
1994, 8,24,  26.74,   0.48,  -2.75,   0.00,   0
1994, 8,25,  27.63,   1.33,  -1.86,   0.00,   0
1994, 8,26,  27.46,   1.13,  -2.03,   0.00,   0
1994, 8,27,  27.36,   1.00,  -2.13,   0.00,   0
1994, 8,28,  27.27,   0.87,  -2.22,   0.00,   0
1994, 8,29,  27.31,   0.88,  -2.18,   0.00,   0
1994, 8,30,  27.69,   1.22,  -1.80,   0.00,   0
1994, 8,31,  27.58,   1.08,  -1.91,   0.00,   0
1994, 9, 1,  27.42,   0.88,  -2.07,   0.00,   0
1994, 9, 2,  27.35,   0.78,  -2.14,   0.00,   0
1994, 9, 3,  27.28,   0.67,  -2.21,   0.00,   0
1994, 9, 4,  27.11,   0.47,  -2.38,   0.00,   0
1994, 9, 5,  26.81,   0.14,  -2.68,   0.00,   0
1994, 9, 6,  26.36,  -0.35,  -3.13,   0.00,   0
1994, 9, 7,  26.20,  -0.54,  -3.29,   0.00,   0
1994, 9, 8,  26.46,  -0.32,  -3.03,   0.00,   0
1994, 9, 9,  26.51,  -0.30,  -2.98,   0.00,   0
1994, 9,10,  26.46,  -0.39,  -3.03,   0.00,   0
1994, 9,11,  24.76,  -2.12,  -4.73,   0.00,   0
1994, 9,12,  24.73,  -2.19,  -4.76,   0.00,   0
1994, 9,13,  25.07,  -1.88,  -4.42,   0.00,   0
1994, 9,14,  25.21,  -1.78,  -4.28,   0.00,   0
1994, 9,15,  26.32,  -0.70,  -3.17,   0.00,   0
1994, 9,16,  27.08,   0.04,  -2.41,   0.00,   0
1994, 9,17,  27.48,   0.42,  -2.01,   0.00,   0
1994, 9,18,  27.68,   0.59,  -1.81,   0.00,   0
1994, 9,19,  27.84,   0.73,  -1.65,   0.00,   0
1994, 9,20,  27.25,   0.12,  -2.24,   0.00,   0
1994, 9,21,  27.67,   0.52,  -1.82,   0.00,   0
1994, 9,22,  27.78,   0.61,  -1.71,   0.00,   0
1994, 9,23,  27.36,   0.16,  -2.13,   0.00,   0
1994, 9,24,  27.29,   0.07,  -2.20,   0.00,   0
1994, 9,25,  27.74,   0.50,  -1.75,   0.00,   0
1994, 9,26,  28.02,   0.76,  -1.47,   0.00,   0
1994, 9,27,  28.32,   1.04,  -1.17,   0.00,   0
1994, 9,28,  28.82,   1.51,  -0.67,   0.00,   0
1994, 9,29,  28.75,   1.42,  -0.74,   0.00,   0
1994, 9,30,  28.18,   0.83,  -1.31,   0.00,   0
1994,10, 1,  27.72,   0.35,  -1.77,   0.00,   0
1994,10, 2,  28.24,   0.85,  -1.25,   0.00,   0
1994,10, 3,  28.69,   1.27,  -0.80,   0.00,   0
1994,10, 4,  29.49,   2.05,   0.00,   0.00,   0
1994,10, 5,  29.45,   1.99,  -0.04,   0.00,   0
1994,10, 6,  29.45,   1.97,  -0.04,   0.00,   0
1994,10, 7,  29.28,   1.78,  -0.21,   0.00,   0
1994,10, 8,  28.88,   1.35,  -0.61,   0.00,   0
1994,10, 9,  28.62,   1.07,  -0.87,   0.00,   0
1994,10,10,  28.71,   1.14,  -0.78,   0.00,   0
1994,10,11,  29.21,   1.62,  -0.28,   0.00,   0
1994,10,12,  29.49,   1.88,   0.00,   0.00,   0
1994,10,13,  29.68,   2.04,   0.19,   0.00,   1
1994,10,14,  29.83,   2.17,   0.34,   0.00,   1
1994,10,15,  29.65,   1.97,   0.16,   0.00,   1
1994,10,16,  29.47,   1.78,  -0.02,   0.00,   0
1994,10,17,  29.71,   2.01,   0.22,   0.00,   1
1994,10,18,  29.69,   1.98,   0.20,   0.00,   1
1994,10,19,  29.49,   1.77,   0.00,   0.00,   0
1994,10,20,  28.84,   1.11,  -0.65,   0.00,   0
1994,10,21,  28.49,   0.75,  -1.00,   0.00,   0
1994,10,22,  28.36,   0.61,  -1.13,   0.00,   0
1994,10,23,  28.13,   0.37,  -1.36,   0.00,   0
1994,10,24,  28.57,   0.80,  -0.92,   0.00,   0
1994,10,25,  28.86,   1.08,  -0.63,   0.00,   0
1994,10,26,  28.68,   0.89,  -0.81,   0.00,   0
1994,10,27,  28.59,   0.79,  -0.90,   0.00,   0
1994,10,28,  29.10,   1.29,  -0.39,   0.00,   0
1994,10,29,  28.98,   1.16,  -0.51,   0.00,   0
1994,10,30,  28.83,   1.00,  -0.66,   0.00,   0
1994,10,31,  28.68,   0.83,  -0.81,   0.00,   0
1994,11, 1,  29.04,   1.18,  -0.45,   0.00,   0
1994,11, 2,  29.27,   1.40,  -0.22,   0.00,   0
1994,11, 3,  29.36,   1.48,  -0.13,   0.00,   0
1994,11, 4,  29.90,   2.01,   0.41,   0.00,   1
1994,11, 5,  29.36,   1.46,  -0.13,   0.00,   0
1994,11, 6,  28.76,   0.85,  -0.73,   0.00,   0
1994,11, 7,  28.51,   0.59,  -0.98,   0.00,   0
1994,11, 8,  28.28,   0.35,  -1.21,   0.00,   0
1994,11, 9,  28.15,   0.21,  -1.34,   0.00,   0
1994,11,10,  28.03,   0.08,  -1.46,   0.00,   0
1994,11,11,  28.21,   0.25,  -1.28,   0.00,   0
1994,11,12,  28.24,   0.27,  -1.25,   0.00,   0
1994,11,13,  28.22,   0.24,  -1.27,   0.00,   0
1994,11,14,  28.18,   0.19,  -1.31,   0.00,   0
1994,11,15,  27.86,  -0.14,  -1.63,   0.00,   0
1994,11,16,  27.70,  -0.30,  -1.79,   0.00,   0
1994,11,17,  27.72,  -0.29,  -1.77,   0.00,   0
1994,11,18,  27.79,  -0.22,  -1.70,   0.00,   0
1994,11,19,  26.99,  -1.02,  -2.50,   0.00,   0
1994,11,20,  27.17,  -0.84,  -2.32,   0.00,   0
1994,11,21,  27.35,  -0.67,  -2.14,   0.00,   0
1994,11,22,  27.83,  -0.19,  -1.66,   0.00,   0
1994,11,23,  27.93,  -0.09,  -1.56,   0.00,   0
1994,11,24,  27.00,  -1.03,  -2.49,   0.00,   0
1994,11,25,  26.96,  -1.07,  -2.53,   0.00,   0
1994,11,26,  27.11,  -0.92,  -2.38,   0.00,   0
1994,11,27,  27.26,  -0.78,  -2.23,   0.00,   0
1994,11,28,  26.93,  -1.11,  -2.56,   0.00,   0
1994,11,29,  27.26,  -0.78,  -2.23,   0.00,   0
1994,11,30,  27.44,  -0.61,  -2.05,   0.00,   0
1994,12, 1,  27.55,  -0.50,  -1.94,   0.00,   0
1994,12, 2,  27.47,  -0.58,  -2.02,   0.00,   0
1994,12, 3,  27.30,  -0.75,  -2.19,   0.00,   0
1994,12, 4,  27.43,  -0.63,  -2.06,   0.00,   0
1994,12, 5,  27.57,  -0.49,  -1.92,   0.00,   0
1994,12, 6,  27.46,  -0.60,  -2.03,   0.00,   0
1994,12, 7,  28.04,  -0.03,  -1.45,   0.00,   0
1994,12, 8,  27.71,  -0.36,  -1.78,   0.00,   0
1994,12, 9,  27.34,  -0.73,  -2.15,   0.00,   0
1994,12,10,  27.68,  -0.40,  -1.81,   0.00,   0
1994,12,11,  27.84,  -0.24,  -1.65,   0.00,   0
1994,12,12,  27.99,  -0.09,  -1.50,   0.00,   0
1994,12,13,  27.85,  -0.23,  -1.64,   0.00,   0
1994,12,14,  26.90,  -1.19,  -2.59,   0.00,   0
1994,12,15,  26.96,  -1.13,  -2.53,   0.00,   0
1994,12,16,  26.20,  -1.89,  -3.29,   0.00,   0
1994,12,17,  26.43,  -1.66,  -3.06,   0.00,   0
1994,12,18,  26.48,  -1.61,  -3.01,   0.00,   0
1994,12,19,  26.97,  -1.12,  -2.52,   0.00,   0
1994,12,20,  27.25,  -0.84,  -2.24,   0.00,   0
1994,12,21,  27.60,  -0.48,  -1.89,   0.00,   0
1994,12,22,  27.69,  -0.39,  -1.80,   0.00,   0
1994,12,23,  27.69,  -0.39,  -1.80,   0.00,   0
1994,12,24,  27.70,  -0.38,  -1.79,   0.00,   0
1994,12,25,  27.47,  -0.61,  -2.02,   0.00,   0
1994,12,26,  27.45,  -0.63,  -2.04,   0.00,   0
1994,12,27,  27.56,  -0.52,  -1.93,   0.00,   0
1994,12,28,  27.58,  -0.50,  -1.91,   0.00,   0
1994,12,29,  26.98,  -1.10,  -2.51,   0.00,   0
1994,12,30,  26.95,  -1.13,  -2.54,   0.00,   0
1994,12,31,  26.96,  -1.11,  -2.53,   0.00,   0
1995, 1, 1,  27.33,  -0.74,  -2.16,   0.00,   0
1995, 1, 2,  27.61,  -0.46,  -1.88,   0.00,   0
1995, 1, 3,  27.76,  -0.31,  -1.73,   0.00,   0
1995, 1, 4,  27.57,  -0.50,  -1.92,   0.00,   0
1995, 1, 5,  28.47,   0.40,  -1.02,   0.00,   0
1995, 1, 6,  28.43,   0.36,  -1.06,   0.00,   0
1995, 1, 7,  28.31,   0.24,  -1.18,   0.00,   0
1995, 1, 8,  27.86,  -0.21,  -1.63,   0.00,   0
1995, 1, 9,  28.08,   0.01,  -1.41,   0.00,   0
1995, 1,10,  27.96,  -0.10,  -1.53,   0.00,   0
1995, 1,11,  28.00,  -0.06,  -1.49,   0.00,   0
1995, 1,12,  28.02,  -0.04,  -1.47,   0.00,   0
1995, 1,13,  28.13,   0.07,  -1.36,   0.00,   0
1995, 1,14,  28.27,   0.21,  -1.22,   0.00,   0
1995, 1,15,  28.15,   0.09,  -1.34,   0.00,   0
1995, 1,16,  28.09,   0.01,  -1.40,   0.00,   0
1995, 1,17,  27.60,  -0.50,  -1.89,   0.00,   0
1995, 1,18,  27.55,  -0.57,  -1.94,   0.00,   0
1995, 1,19,  27.45,  -0.68,  -2.04,   0.00,   0
1995, 1,20,  27.09,  -1.06,  -2.40,   0.00,   0
1995, 1,21,  27.28,  -0.89,  -2.21,   0.00,   0
1995, 1,22,  26.79,  -1.40,  -2.70,   0.00,   0
1995, 1,23,  27.20,  -1.01,  -2.29,   0.00,   0
1995, 1,24,  26.64,  -1.59,  -2.85,   0.00,   0
1995, 1,25,  26.78,  -1.46,  -2.71,   0.00,   0
1995, 1,26,  26.87,  -1.39,  -2.62,   0.00,   0
1995, 1,27,  27.02,  -1.26,  -2.47,   0.00,   0
1995, 1,28,  27.41,  -0.89,  -2.08,   0.00,   0
1995, 1,29,  27.31,  -1.01,  -2.18,   0.00,   0
1995, 1,30,  27.31,  -1.03,  -2.18,   0.00,   0
1995, 1,31,  27.63,  -0.72,  -1.86,   0.00,   0
1995, 2, 1,  28.06,  -0.31,  -1.43,   0.00,   0
1995, 2, 2,  28.29,  -0.10,  -1.20,   0.00,   0
1995, 2, 3,  28.12,  -0.29,  -1.37,   0.00,   0
1995, 2, 4,  28.01,  -0.42,  -1.48,   0.00,   0
1995, 2, 5,  28.11,  -0.34,  -1.38,   0.00,   0
1995, 2, 6,  28.48,   0.02,  -1.01,   0.00,   0
1995, 2, 7,  28.77,   0.29,  -0.72,   0.00,   0
1995, 2, 8,  28.91,   0.41,  -0.58,   0.00,   0
1995, 2, 9,  29.19,   0.67,  -0.30,   0.00,   0
1995, 2,10,  29.29,   0.75,  -0.20,   0.00,   0
1995, 2,11,  28.86,   0.30,  -0.63,   0.00,   0
1995, 2,12,  28.87,   0.30,  -0.62,   0.00,   0
1995, 2,13,  28.89,   0.30,  -0.60,   0.00,   0
1995, 2,14,  28.80,   0.19,  -0.69,   0.00,   0
1995, 2,15,  28.78,   0.15,  -0.71,   0.00,   0
1995, 2,16,  28.76,   0.11,  -0.73,   0.00,   0
1995, 2,17,  28.99,   0.33,  -0.50,   0.00,   0
1995, 2,18,  29.99,   1.31,   0.50,   0.00,   1
1995, 2,19,  30.22,   1.52,   0.73,   0.00,   1
1995, 2,20,  29.83,   1.12,   0.34,   0.00,   1
1995, 2,21,  29.88,   1.15,   0.39,   0.00,   1
1995, 2,22,  29.54,   0.80,   0.05,   0.00,   1
1995, 2,23,  29.41,   0.65,  -0.08,   0.00,   0
1995, 2,24,  28.92,   0.14,  -0.57,   0.00,   0
1995, 2,25,  28.88,   0.09,  -0.61,   0.00,   0
1995, 2,26,  28.38,  -0.43,  -1.11,   0.00,   0
1995, 2,27,  28.40,  -0.43,  -1.09,   0.00,   0
1995, 2,28,  28.23,  -0.61,  -1.26,   0.00,   0
1995, 3, 1,  28.89,   0.03,  -0.60,   0.00,   0
1995, 3, 2,  28.81,  -0.07,  -0.68,   0.00,   0
1995, 3, 3,  28.82,  -0.07,  -0.67,   0.00,   0
1995, 3, 4,  28.79,  -0.12,  -0.70,   0.00,   0
1995, 3, 5,  29.05,   0.12,  -0.44,   0.00,   0
1995, 3, 6,  29.38,   0.44,  -0.11,   0.00,   0
1995, 3, 7,  29.42,   0.46,  -0.07,   0.00,   0
