YEAR, M, D,    SST,   SSTA,     HS,    DHW, BAA
1994, 1, 1,  26.90,  -1.24,  -2.55,   0.00,   0
1994, 1, 2,  26.89,  -1.25,  -2.56,   0.00,   0
1994, 1, 3,  27.31,  -0.83,  -2.14,   0.00,   0
1994, 1, 4,  27.31,  -0.82,  -2.14,   0.00,   0
1994, 1, 5,  27.28,  -0.85,  -2.17,   0.00,   0
1994, 1, 6,  27.31,  -0.82,  -2.14,   0.00,   0
1994, 1, 7,  27.20,  -0.93,  -2.25,   0.00,   0
1994, 1, 8,  27.66,  -0.47,  -1.79,   0.00,   0
1994, 1, 9,  28.13,   0.01,  -1.32,   0.00,   0
1994, 1,10,  27.68,  -0.44,  -1.77,   0.00,   0
1994, 1,11,  27.86,  -0.26,  -1.59,   0.00,   0
1994, 1,12,  27.88,  -0.24,  -1.57,   0.00,   0
1994, 1,13,  27.99,  -0.12,  -1.46,   0.00,   0
1994, 1,14,  27.54,  -0.57,  -1.91,   0.00,   0
1994, 1,15,  27.54,  -0.57,  -1.91,   0.00,   0
1994, 1,16,  27.75,  -0.38,  -1.70,   0.00,   0
1994, 1,17,  27.90,  -0.25,  -1.55,   0.00,   0
1994, 1,18,  27.71,  -0.46,  -1.74,   0.00,   0
1994, 1,19,  27.68,  -0.51,  -1.77,   0.00,   0
1994, 1,20,  27.73,  -0.48,  -1.72,   0.00,   0
1994, 1,21,  27.79,  -0.44,  -1.66,   0.00,   0
1994, 1,22,  28.39,   0.14,  -1.06,   0.00,   0
1994, 1,23,  28.24,  -0.03,  -1.21,   0.00,   0
1994, 1,24,  28.38,   0.09,  -1.07,   0.00,   0
1994, 1,25,  28.47,   0.16,  -0.98,   0.00,   0
1994, 1,26,  28.52,   0.19,  -0.93,   0.00,   0
1994, 1,27,  28.76,   0.41,  -0.69,   0.00,   0
1994, 1,28,  28.79,   0.42,  -0.66,   0.00,   0
1994, 1,29,  29.09,   0.70,  -0.36,   0.00,   0
1994, 1,30,  28.97,   0.56,  -0.48,   0.00,   0
1994, 1,31,  28.63,   0.19,  -0.82,   0.00,   0
1994, 2, 1,  28.59,   0.13,  -0.86,   0.00,   0
1994, 2, 2,  28.27,  -0.21,  -1.18,   0.00,   0
1994, 2, 3,  29.05,   0.55,  -0.40,   0.00,   0
1994, 2, 4,  28.84,   0.32,  -0.61,   0.00,   0
1994, 2, 5,  28.86,   0.32,  -0.59,   0.00,   0
1994, 2, 6,  28.36,  -0.20,  -1.09,   0.00,   0
1994, 2, 7,  28.28,  -0.30,  -1.17,   0.00,   0
1994, 2, 8,  28.42,  -0.18,  -1.03,   0.00,   0
1994, 2, 9,  28.45,  -0.17,  -1.00,   0.00,   0
1994, 2,10,  28.59,  -0.05,  -0.86,   0.00,   0
1994, 2,11,  28.90,   0.24,  -0.55,   0.00,   0
1994, 2,12,  28.72,   0.04,  -0.73,   0.00,   0
1994, 2,13,  28.31,  -0.39,  -1.14,   0.00,   0
1994, 2,14,  27.72,  -1.00,  -1.73,   0.00,   0
1994, 2,15,  27.54,  -1.20,  -1.91,   0.00,   0
1994, 2,16,  27.41,  -1.34,  -2.04,   0.00,   0
1994, 2,17,  27.49,  -1.28,  -1.96,   0.00,   0
1994, 2,18,  27.89,  -0.90,  -1.56,   0.00,   0
1994, 2,19,  27.71,  -1.09,  -1.74,   0.00,   0
1994, 2,20,  27.81,  -1.01,  -1.64,   0.00,   0
1994, 2,21,  27.85,  -0.98,  -1.60,   0.00,   0
1994, 2,22,  27.78,  -1.07,  -1.67,   0.00,   0
1994, 2,23,  28.50,  -0.36,  -0.95,   0.00,   0
1994, 2,24,  28.76,  -0.11,  -0.69,   0.00,   0
1994, 2,25,  28.87,  -0.02,  -0.58,   0.00,   0
1994, 2,26,  28.93,   0.02,  -0.52,   0.00,   0
1994, 2,27,  28.75,  -0.17,  -0.70,   0.00,   0
1994, 2,28,  29.31,   0.38,  -0.14,   0.00,   0
1994, 3, 1,  29.80,   0.85,   0.35,   0.00,   1
1994, 3, 2,  29.89,   0.92,   0.44,   0.00,   1
1994, 3, 3,  29.51,   0.53,   0.06,   0.00,   1
1994, 3, 4,  29.31,   0.32,  -0.14,   0.00,   0
1994, 3, 5,  29.99,   0.98,   0.54,   0.00,   1
1994, 3, 6,  29.85,   0.82,   0.40,   0.00,   1
1994, 3, 7,  29.86,   0.82,   0.41,   0.00,   1
1994, 3, 8,  30.41,   1.35,   0.96,   0.00,   1
1994, 3, 9,  30.38,   1.31,   0.93,   0.00,   1
1994, 3,10,  29.74,   0.66,   0.29,   0.00,   1
1994, 3,11,  29.00,  -0.10,  -0.45,   0.00,   0
1994, 3,12,  28.90,  -0.22,  -0.55,   0.00,   0
1994, 3,13,  29.09,  -0.04,  -0.36,   0.00,   0
1994, 3,14,  28.74,  -0.41,  -0.71,   0.00,   0
1994, 3,15,  28.46,  -0.70,  -0.99,   0.00,   0
1994, 3,16,  28.43,  -0.74,  -1.02,   0.00,   0
1994, 3,17,  28.71,  -0.47,  -0.74,   0.00,   0
1994, 3,18,  29.20,   0.01,  -0.25,   0.00,   0
1994, 3,19,  29.22,   0.02,  -0.23,   0.00,   0
1994, 3,20,  29.09,  -0.12,  -0.36,   0.00,   0
1994, 3,21,  28.74,  -0.48,  -0.71,   0.00,   0
1994, 3,22,  29.15,  -0.08,  -0.30,   0.00,   0
1994, 3,23,  29.36,   0.13,  -0.09,   0.00,   0
1994, 3,24,  28.99,  -0.25,  -0.46,   0.00,   0
1994, 3,25,  28.90,  -0.35,  -0.55,   0.00,   0
1994, 3,26,  28.91,  -0.35,  -0.54,   0.00,   0
1994, 3,27,  29.17,  -0.10,  -0.28,   0.00,   0
1994, 3,28,  29.51,   0.23,   0.06,   0.00,   1
1994, 3,29,  29.80,   0.51,   0.35,   0.00,   1
1994, 3,30,  29.79,   0.49,   0.34,   0.00,   1
1994, 3,31,  29.38,   0.07,  -0.07,   0.00,   0
1994, 4, 1,  29.53,   0.21,   0.08,   0.00,   1
1994, 4, 2,  29.41,   0.08,  -0.04,   0.00,   0
1994, 4, 3,  29.74,   0.40,   0.29,   0.00,   1
1994, 4, 4,  30.01,   0.66,   0.56,   0.00,   1
1994, 4, 5,  30.48,   1.12,   1.03,   0.15,   2
1994, 4, 6,  30.43,   1.06,   0.98,   0.15,   1
1994, 4, 7,  30.07,   0.69,   0.62,   0.15,   1
1994, 4, 8,  29.43,   0.05,  -0.02,   0.15,   0
1994, 4, 9,  29.53,   0.14,   0.08,   0.15,   1
1994, 4,10,  29.60,   0.20,   0.15,   0.15,   1
1994, 4,11,  29.79,   0.38,   0.34,   0.15,   1
1994, 4,12,  29.58,   0.16,   0.13,   0.15,   1
1994, 4,13,  29.64,   0.21,   0.19,   0.15,   1
1994, 4,14,  29.46,   0.02,   0.01,   0.15,   1
1994, 4,15,  29.66,   0.21,   0.21,   0.15,   1
1994, 4,16,  29.39,  -0.04,  -0.06,   0.15,   0
1994, 4,17,  29.67,   0.26,   0.22,   0.15,   1
1994, 4,18,  30.02,   0.63,   0.57,   0.15,   1
1994, 4,19,  30.06,   0.70,   0.61,   0.15,   1
1994, 4,20,  29.95,   0.61,   0.50,   0.15,   1
1994, 4,21,  29.94,   0.62,   0.49,   0.15,   1
1994, 4,22,  30.01,   0.71,   0.56,   0.15,   1
1994, 4,23,  29.86,   0.58,   0.41,   0.15,   1
1994, 4,24,  29.70,   0.44,   0.25,   0.15,   1
1994, 4,25,  29.61,   0.37,   0.16,   0.15,   1
1994, 4,26,  28.99,  -0.23,  -0.46,   0.15,   0
1994, 4,27,  29.00,  -0.19,  -0.45,   0.15,   0
1994, 4,28,  29.36,   0.19,  -0.09,   0.15,   0
1994, 4,29,  29.40,   0.25,  -0.05,   0.15,   0
1994, 4,30,  29.35,   0.22,  -0.10,   0.15,   0
1994, 5, 1,  29.05,  -0.06,  -0.40,   0.15,   0
1994, 5, 2,  28.94,  -0.15,  -0.51,   0.15,   0
1994, 5, 3,  28.91,  -0.16,  -0.54,   0.15,   0
1994, 5, 4,  28.65,  -0.39,  -0.80,   0.15,   0
1994, 5, 5,  28.73,  -0.29,  -0.72,   0.15,   0
1994, 5, 6,  28.77,  -0.23,  -0.68,   0.15,   0
1994, 5, 7,  28.78,  -0.20,  -0.67,   0.15,   0
1994, 5, 8,  29.30,   0.34,  -0.15,   0.15,   0
1994, 5, 9,  29.44,   0.50,  -0.01,   0.15,   0
1994, 5,10,  29.00,   0.08,  -0.45,   0.15,   0
1994, 5,11,  28.45,  -0.45,  -1.00,   0.15,   0
1994, 5,12,  28.63,  -0.24,  -0.82,   0.15,   0
1994, 5,13,  28.57,  -0.28,  -0.88,   0.15,   0
1994, 5,14,  28.64,  -0.19,  -0.81,   0.15,   0
1994, 5,15,  28.68,  -0.13,  -0.77,   0.15,   0
1994, 5,16,  28.60,  -0.14,  -0.85,   0.15,   0
1994, 5,17,  28.72,   0.04,  -0.73,   0.15,   0
1994, 5,18,  28.58,  -0.03,  -0.87,   0.15,   0
1994, 5,19,  28.49,  -0.05,  -0.96,   0.15,   0
1994, 5,20,  28.32,  -0.15,  -1.13,   0.15,   0
1994, 5,21,  28.40,  -0.01,  -1.05,   0.15,   0
1994, 5,22,  28.88,   0.54,  -0.57,   0.15,   0
1994, 5,23,  28.98,   0.71,  -0.47,   0.15,   0
1994, 5,24,  29.39,   1.19,  -0.06,   0.15,   0
1994, 5,25,  29.12,   0.98,  -0.33,   0.15,   0
1994, 5,26,  29.15,   1.08,  -0.30,   0.15,   0
1994, 5,27,  28.76,   0.76,  -0.69,   0.15,   0
1994, 5,28,  28.86,   0.93,  -0.59,   0.15,   0
1994, 5,29,  28.58,   0.71,  -0.87,   0.15,   0
1994, 5,30,  28.79,   0.99,  -0.66,   0.15,   0
1994, 5,31,  28.83,   1.10,  -0.62,   0.15,   0
1994, 6, 1,  28.68,   1.02,  -0.77,   0.15,   0
1994, 6, 2,  28.43,   0.83,  -1.02,   0.15,   0
1994, 6, 3,  28.10,   0.57,  -1.35,   0.15,   0
1994, 6, 4,  28.06,   0.60,  -1.39,   0.15,   0
1994, 6, 5,  28.89,   1.50,  -0.56,   0.15,   0
1994, 6, 6,  28.57,   1.24,  -0.88,   0.15,   0
1994, 6, 7,  27.83,   0.57,  -1.62,   0.15,   0
1994, 6, 8,  28.29,   1.10,  -1.16,   0.15,   0
1994, 6, 9,  28.41,   1.29,  -1.04,   0.15,   0
1994, 6,10,  28.82,   1.76,  -0.63,   0.15,   0
1994, 6,11,  28.59,   1.60,  -0.86,   0.15,   0
1994, 6,12,  28.10,   1.18,  -1.35,   0.15,   0
1994, 6,13,  27.84,   0.99,  -1.61,   0.15,   0
1994, 6,14,  27.27,   0.48,  -2.18,   0.15,   0
1994, 6,15,  26.77,   0.05,  -2.68,   0.15,   0
1994, 6,16,  26.55,  -0.14,  -2.90,   0.15,   0
1994, 6,17,  26.53,  -0.12,  -2.92,   0.15,   0
1994, 6,18,  26.46,  -0.16,  -2.99,   0.15,   0
1994, 6,19,  26.66,   0.07,  -2.79,   0.15,   0
1994, 6,20,  27.10,   0.55,  -2.35,   0.15,   0
1994, 6,21,  27.15,   0.63,  -2.30,   0.15,   0
1994, 6,22,  27.20,   0.71,  -2.25,   0.15,   0
1994, 6,23,  27.15,   0.70,  -2.30,   0.15,   0
1994, 6,24,  27.10,   0.68,  -2.35,   0.15,   0
1994, 6,25,  27.09,   0.70,  -2.36,   0.15,   0
1994, 6,26,  27.24,   0.89,  -2.21,   0.15,   0
1994, 6,27,  27.28,   0.96,  -2.17,   0.15,   0
1994, 6,28,  27.30,   1.01,  -2.15,   0.00,   0
1994, 6,29,  27.14,   0.89,  -2.31,   0.00,   0
1994, 6,30,  26.88,   0.66,  -2.57,   0.00,   0
1994, 7, 1,  26.48,   0.29,  -2.97,   0.00,   0
1994, 7, 2,  26.32,   0.17,  -3.13,   0.00,   0
1994, 7, 3,  26.17,   0.05,  -3.28,   0.00,   0
1994, 7, 4,  26.31,   0.22,  -3.14,   0.00,   0
1994, 7, 5,  26.85,   0.80,  -2.60,   0.00,   0
1994, 7, 6,  26.90,   0.88,  -2.55,   0.00,   0
1994, 7, 7,  27.23,   1.24,  -2.22,   0.00,   0
1994, 7, 8,  27.10,   1.15,  -2.35,   0.00,   0
1994, 7, 9,  26.67,   0.75,  -2.78,   0.00,   0
1994, 7,10,  27.28,   1.39,  -2.17,   0.00,   0
1994, 7,11,  26.51,   0.66,  -2.94,   0.00,   0
1994, 7,12,  26.27,   0.45,  -3.18,   0.00,   0
1994, 7,13,  26.30,   0.51,  -3.15,   0.00,   0
1994, 7,14,  26.42,   0.67,  -3.03,   0.00,   0
1994, 7,15,  26.44,   0.72,  -3.01,   0.00,   0
1994, 7,16,  25.84,   0.12,  -3.61,   0.00,   0
1994, 7,17,  25.72,  -0.01,  -3.73,   0.00,   0
1994, 7,18,  25.28,  -0.45,  -4.17,   0.00,   0
1994, 7,19,  25.40,  -0.34,  -4.05,   0.00,   0
1994, 7,20,  25.79,   0.05,  -3.66,   0.00,   0
1994, 7,21,  25.57,  -0.18,  -3.88,   0.00,   0
1994, 7,22,  25.45,  -0.30,  -4.00,   0.00,   0
1994, 7,23,  25.69,  -0.07,  -3.76,   0.00,   0
1994, 7,24,  26.18,   0.42,  -3.27,   0.00,   0
1994, 7,25,  26.06,   0.29,  -3.39,   0.00,   0
1994, 7,26,  26.51,   0.74,  -2.94,   0.00,   0
1994, 7,27,  27.07,   1.30,  -2.38,   0.00,   0
1994, 7,28,  27.49,   1.71,  -1.96,   0.00,   0
1994, 7,29,  27.37,   1.59,  -2.08,   0.00,   0
1994, 7,30,  27.77,   1.98,  -1.68,   0.00,   0
1994, 7,31,  28.00,   2.21,  -1.45,   0.00,   0
1994, 8, 1,  28.21,   2.41,  -1.24,   0.00,   0
1994, 8, 2,  27.50,   1.70,  -1.95,   0.00,   0
1994, 8, 3,  27.30,   1.49,  -2.15,   0.00,   0
1994, 8, 4,  26.80,   0.99,  -2.65,   0.00,   0
1994, 8, 5,  26.66,   0.85,  -2.79,   0.00,   0
1994, 8, 6,  26.56,   0.74,  -2.89,   0.00,   0
1994, 8, 7,  26.46,   0.64,  -2.99,   0.00,   0
1994, 8, 8,  26.39,   0.56,  -3.06,   0.00,   0
1994, 8, 9,  26.52,   0.69,  -2.93,   0.00,   0
1994, 8,10,  26.82,   0.98,  -2.63,   0.00,   0
1994, 8,11,  26.91,   1.07,  -2.54,   0.00,   0
1994, 8,12,  27.11,   1.26,  -2.34,   0.00,   0
1994, 8,13,  26.95,   1.10,  -2.50,   0.00,   0
1994, 8,14,  26.75,   0.89,  -2.70,   0.00,   0
1994, 8,15,  26.71,   0.85,  -2.74,   0.00,   0
1994, 8,16,  27.18,   1.29,  -2.27,   0.00,   0
1994, 8,17,  27.27,   1.35,  -2.18,   0.00,   0
1994, 8,18,  27.09,   1.13,  -2.36,   0.00,   0
1994, 8,19,  26.89,   0.90,  -2.56,   0.00,   0
1994, 8,20,  26.89,   0.87,  -2.56,   0.00,   0
1994, 8,21,  26.57,   0.52,  -2.88,   0.00,   0
1994, 8,22,  26.19,   0.11,  -3.26,   0.00,   0
1994, 8,23,  26.38,   0.26,  -3.07,   0.00,   0
1994, 8,24,  26.79,   0.64,  -2.66,   0.00,   0
1994, 8,25,  27.51,   1.33,  -1.94,   0.00,   0
1994, 8,26,  27.27,   1.06,  -2.18,   0.00,   0
1994, 8,27,  27.17,   0.93,  -2.28,   0.00,   0
1994, 8,28,  27.10,   0.82,  -2.35,   0.00,   0
1994, 8,29,  27.06,   0.75,  -2.39,   0.00,   0
1994, 8,30,  27.31,   0.97,  -2.14,   0.00,   0
1994, 8,31,  27.11,   0.74,  -2.34,   0.00,   0
1994, 9, 1,  27.04,   0.64,  -2.41,   0.00,   0
1994, 9, 2,  26.96,   0.53,  -2.49,   0.00,   0
1994, 9, 3,  26.92,   0.45,  -2.53,   0.00,   0
1994, 9, 4,  26.87,   0.37,  -2.58,   0.00,   0
1994, 9, 5,  26.71,   0.18,  -2.74,   0.00,   0
1994, 9, 6,  26.34,  -0.22,  -3.11,   0.00,   0
1994, 9, 7,  26.21,  -0.38,  -3.24,   0.00,   0
1994, 9, 8,  26.41,  -0.22,  -3.04,   0.00,   0
1994, 9, 9,  26.40,  -0.26,  -3.05,   0.00,   0
1994, 9,10,  26.30,  -0.39,  -3.15,   0.00,   0
1994, 9,11,  24.43,  -2.29,  -5.02,   0.00,   0
1994, 9,12,  24.25,  -2.50,  -5.20,   0.00,   0
1994, 9,13,  24.56,  -2.23,  -4.89,   0.00,   0
1994, 9,14,  24.79,  -2.03,  -4.66,   0.00,   0
1994, 9,15,  26.00,  -0.85,  -3.45,   0.00,   0
1994, 9,16,  26.73,  -0.14,  -2.72,   0.00,   0
1994, 9,17,  27.10,   0.20,  -2.35,   0.00,   0
1994, 9,18,  27.31,   0.39,  -2.14,   0.00,   0
1994, 9,19,  27.49,   0.55,  -1.96,   0.00,   0
1994, 9,20,  26.98,   0.01,  -2.47,   0.00,   0
1994, 9,21,  27.40,   0.41,  -2.05,   0.00,   0
1994, 9,22,  27.44,   0.42,  -2.01,   0.00,   0
1994, 9,23,  26.92,  -0.12,  -2.53,   0.00,   0
1994, 9,24,  26.90,  -0.16,  -2.55,   0.00,   0
1994, 9,25,  27.18,   0.09,  -2.27,   0.00,   0
1994, 9,26,  27.35,   0.24,  -2.10,   0.00,   0
1994, 9,27,  27.74,   0.61,  -1.71,   0.00,   0
1994, 9,28,  28.16,   1.00,  -1.29,   0.00,   0
1994, 9,29,  28.13,   0.95,  -1.32,   0.00,   0
1994, 9,30,  27.63,   0.43,  -1.82,   0.00,   0
1994,10, 1,  27.45,   0.22,  -2.00,   0.00,   0
1994,10, 2,  27.91,   0.66,  -1.54,   0.00,   0
1994,10, 3,  28.26,   0.98,  -1.19,   0.00,   0
1994,10, 4,  28.93,   1.63,  -0.52,   0.00,   0
1994,10, 5,  29.03,   1.71,  -0.42,   0.00,   0
1994,10, 6,  29.03,   1.68,  -0.42,   0.00,   0
1994,10, 7,  28.89,   1.52,  -0.56,   0.00,   0
1994,10, 8,  28.50,   1.11,  -0.95,   0.00,   0
1994,10, 9,  28.46,   1.04,  -0.99,   0.00,   0
1994,10,10,  28.56,   1.12,  -0.89,   0.00,   0
1994,10,11,  29.08,   1.61,  -0.37,   0.00,   0
1994,10,12,  29.34,   1.85,  -0.11,   0.00,   0
1994,10,13,  29.57,   2.06,   0.12,   0.00,   1
1994,10,14,  29.70,   2.16,   0.25,   0.00,   1
1994,10,15,  29.54,   1.98,   0.09,   0.00,   1
1994,10,16,  29.36,   1.79,  -0.09,   0.00,   0
1994,10,17,  29.58,   1.99,   0.13,   0.00,   1
1994,10,18,  29.58,   1.98,   0.13,   0.00,   1
1994,10,19,  29.43,   1.82,  -0.02,   0.00,   0
1994,10,20,  28.79,   1.17,  -0.66,   0.00,   0
1994,10,21,  28.43,   0.79,  -1.02,   0.00,   0
1994,10,22,  28.32,   0.67,  -1.13,   0.00,   0
1994,10,23,  28.06,   0.40,  -1.39,   0.00,   0
1994,10,24,  28.57,   0.90,  -0.88,   0.00,   0
1994,10,25,  28.99,   1.30,  -0.46,   0.00,   0
1994,10,26,  28.95,   1.25,  -0.50,   0.00,   0
1994,10,27,  28.92,   1.21,  -0.53,   0.00,   0
1994,10,28,  29.43,   1.71,  -0.02,   0.00,   0
1994,10,29,  29.29,   1.55,  -0.16,   0.00,   0
1994,10,30,  29.04,   1.29,  -0.41,   0.00,   0
1994,10,31,  28.85,   1.09,  -0.60,   0.00,   0
1994,11, 1,  29.18,   1.41,  -0.27,   0.00,   0
1994,11, 2,  29.30,   1.51,  -0.15,   0.00,   0
1994,11, 3,  29.33,   1.53,  -0.12,   0.00,   0
1994,11, 4,  29.76,   1.95,   0.31,   0.00,   1
1994,11, 5,  29.29,   1.47,  -0.16,   0.00,   0
1994,11, 6,  28.52,   0.68,  -0.93,   0.00,   0
1994,11, 7,  28.24,   0.39,  -1.21,   0.00,   0
1994,11, 8,  28.10,   0.24,  -1.35,   0.00,   0
1994,11, 9,  28.02,   0.15,  -1.43,   0.00,   0
1994,11,10,  27.94,   0.05,  -1.51,   0.00,   0
1994,11,11,  28.09,   0.19,  -1.36,   0.00,   0
1994,11,12,  28.13,   0.22,  -1.32,   0.00,   0
1994,11,13,  28.10,   0.18,  -1.35,   0.00,   0
1994,11,14,  28.06,   0.12,  -1.39,   0.00,   0
1994,11,15,  27.58,  -0.37,  -1.87,   0.00,   0
1994,11,16,  27.48,  -0.48,  -1.97,   0.00,   0
1994,11,17,  27.52,  -0.45,  -1.93,   0.00,   0
1994,11,18,  27.68,  -0.29,  -1.77,   0.00,   0
1994,11,19,  26.88,  -1.10,  -2.57,   0.00,   0
1994,11,20,  27.06,  -0.93,  -2.39,   0.00,   0
1994,11,21,  26.97,  -1.03,  -2.48,   0.00,   0
1994,11,22,  27.42,  -0.58,  -2.03,   0.00,   0
1994,11,23,  27.55,  -0.46,  -1.90,   0.00,   0
1994,11,24,  26.72,  -1.30,  -2.73,   0.00,   0
1994,11,25,  26.70,  -1.33,  -2.75,   0.00,   0
1994,11,26,  26.85,  -1.18,  -2.60,   0.00,   0
1994,11,27,  26.96,  -1.08,  -2.49,   0.00,   0
1994,11,28,  26.74,  -1.31,  -2.71,   0.00,   0
1994,11,29,  27.08,  -0.98,  -2.37,   0.00,   0
1994,11,30,  27.36,  -0.70,  -2.09,   0.00,   0
1994,12, 1,  27.46,  -0.61,  -1.99,   0.00,   0
1994,12, 2,  27.36,  -0.72,  -2.09,   0.00,   0
1994,12, 3,  27.20,  -0.89,  -2.25,   0.00,   0
1994,12, 4,  27.29,  -0.81,  -2.16,   0.00,   0
1994,12, 5,  27.41,  -0.69,  -2.04,   0.00,   0
1994,12, 6,  27.27,  -0.84,  -2.18,   0.00,   0
1994,12, 7,  27.93,  -0.19,  -1.52,   0.00,   0
1994,12, 8,  27.68,  -0.45,  -1.77,   0.00,   0
1994,12, 9,  27.44,  -0.69,  -2.01,   0.00,   0
1994,12,10,  27.83,  -0.31,  -1.62,   0.00,   0
1994,12,11,  28.03,  -0.12,  -1.42,   0.00,   0
1994,12,12,  28.23,   0.07,  -1.22,   0.00,   0
1994,12,13,  28.07,  -0.09,  -1.38,   0.00,   0
1994,12,14,  27.35,  -0.82,  -2.10,   0.00,   0
1994,12,15,  27.39,  -0.79,  -2.06,   0.00,   0
1994,12,16,  26.57,  -1.61,  -2.88,   0.00,   0
1994,12,17,  26.94,  -1.24,  -2.51,   0.00,   0
1994,12,18,  26.98,  -1.19,  -2.47,   0.00,   0
1994,12,19,  27.45,  -0.72,  -2.00,   0.00,   0
1994,12,20,  27.67,  -0.50,  -1.78,   0.00,   0
1994,12,21,  27.99,  -0.18,  -1.46,   0.00,   0
1994,12,22,  28.05,  -0.11,  -1.40,   0.00,   0
1994,12,23,  27.99,  -0.17,  -1.46,   0.00,   0
1994,12,24,  27.94,  -0.22,  -1.51,   0.00,   0
1994,12,25,  27.70,  -0.46,  -1.75,   0.00,   0
1994,12,26,  27.66,  -0.50,  -1.79,   0.00,   0
1994,12,27,  27.53,  -0.62,  -1.92,   0.00,   0
1994,12,28,  27.46,  -0.69,  -1.99,   0.00,   0
1994,12,29,  26.63,  -1.52,  -2.82,   0.00,   0
1994,12,30,  26.65,  -1.50,  -2.80,   0.00,   0
1994,12,31,  26.67,  -1.47,  -2.78,   0.00,   0
1995, 1, 1,  27.16,  -0.98,  -2.29,   0.00,   0
1995, 1, 2,  27.44,  -0.70,  -2.01,   0.00,   0
1995, 1, 3,  27.68,  -0.46,  -1.77,   0.00,   0
1995, 1, 4,  27.55,  -0.58,  -1.90,   0.00,   0
1995, 1, 5,  28.57,   0.44,  -0.88,   0.00,   0
1995, 1, 6,  28.62,   0.49,  -0.83,   0.00,   0
1995, 1, 7,  28.43,   0.30,  -1.02,   0.00,   0
1995, 1, 8,  27.86,  -0.27,  -1.59,   0.00,   0
1995, 1, 9,  28.09,  -0.03,  -1.36,   0.00,   0
1995, 1,10,  27.98,  -0.14,  -1.47,   0.00,   0
1995, 1,11,  28.05,  -0.07,  -1.40,   0.00,   0
1995, 1,12,  28.12,   0.00,  -1.33,   0.00,   0
1995, 1,13,  28.22,   0.11,  -1.23,   0.00,   0
1995, 1,14,  28.41,   0.30,  -1.04,   0.00,   0
1995, 1,15,  28.28,   0.17,  -1.17,   0.00,   0
1995, 1,16,  28.30,   0.17,  -1.15,   0.00,   0
1995, 1,17,  27.83,  -0.32,  -1.62,   0.00,   0
1995, 1,18,  27.78,  -0.39,  -1.67,   0.00,   0
1995, 1,19,  27.66,  -0.53,  -1.79,   0.00,   0
1995, 1,20,  27.54,  -0.67,  -1.91,   0.00,   0
1995, 1,21,  27.68,  -0.55,  -1.77,   0.00,   0
1995, 1,22,  27.19,  -1.06,  -2.26,   0.00,   0
1995, 1,23,  27.53,  -0.74,  -1.92,   0.00,   0
1995, 1,24,  27.06,  -1.23,  -2.39,   0.00,   0
1995, 1,25,  27.16,  -1.15,  -2.29,   0.00,   0
1995, 1,26,  27.17,  -1.16,  -2.28,   0.00,   0
1995, 1,27,  27.22,  -1.13,  -2.23,   0.00,   0
1995, 1,28,  27.55,  -0.82,  -1.90,   0.00,   0
1995, 1,29,  27.44,  -0.95,  -2.01,   0.00,   0
1995, 1,30,  27.43,  -0.98,  -2.02,   0.00,   0
1995, 1,31,  27.61,  -0.83,  -1.84,   0.00,   0
1995, 2, 1,  28.14,  -0.32,  -1.31,   0.00,   0
1995, 2, 2,  28.50,   0.02,  -0.95,   0.00,   0
1995, 2, 3,  28.34,  -0.16,  -1.11,   0.00,   0
1995, 2, 4,  28.22,  -0.30,  -1.23,   0.00,   0
1995, 2, 5,  28.28,  -0.26,  -1.17,   0.00,   0
1995, 2, 6,  28.69,   0.13,  -0.76,   0.00,   0
1995, 2, 7,  28.86,   0.28,  -0.59,   0.00,   0
1995, 2, 8,  28.95,   0.35,  -0.50,   0.00,   0
1995, 2, 9,  29.26,   0.64,  -0.19,   0.00,   0
1995, 2,10,  29.39,   0.75,  -0.06,   0.00,   0
1995, 2,11,  29.00,   0.34,  -0.45,   0.00,   0
1995, 2,12,  29.03,   0.35,  -0.42,   0.00,   0
1995, 2,13,  29.07,   0.37,  -0.38,   0.00,   0
1995, 2,14,  29.02,   0.30,  -0.43,   0.00,   0
1995, 2,15,  29.02,   0.28,  -0.43,   0.00,   0
1995, 2,16,  29.03,   0.27,  -0.42,   0.00,   0
1995, 2,17,  29.15,   0.38,  -0.30,   0.00,   0
1995, 2,18,  30.05,   1.26,   0.60,   0.00,   1
1995, 2,19,  30.20,   1.40,   0.75,   0.00,   1
1995, 2,20,  29.87,   1.05,   0.42,   0.00,   1
1995, 2,21,  29.89,   1.06,   0.44,   0.00,   1
1995, 2,22,  29.55,   0.70,   0.10,   0.00,   1
1995, 2,23,  29.32,   0.46,  -0.13,   0.00,   0
1995, 2,24,  28.92,   0.05,  -0.53,   0.00,   0
1995, 2,25,  28.95,   0.06,  -0.50,   0.00,   0
1995, 2,26,  28.46,  -0.45,  -0.99,   0.00,   0
1995, 2,27,  28.52,  -0.40,  -0.93,   0.00,   0
1995, 2,28,  28.37,  -0.57,  -1.08,   0.00,   0
1995, 3, 1,  29.08,   0.13,  -0.37,   0.00,   0
1995, 3, 2,  28.99,   0.02,  -0.46,   0.00,   0
1995, 3, 3,  28.94,  -0.04,  -0.51,   0.00,   0
1995, 3, 4,  28.91,  -0.08,  -0.54,   0.00,   0
1995, 3, 5,  29.37,   0.36,  -0.08,   0.00,   0
1995, 3, 6,  29.63,   0.60,   0.18,   0.00,   1
1995, 3, 7,  29.65,   0.61,   0.20,   0.00,   1
